psi
19.17747351
18.0384374
16.88305252
16.86989571
16.18947895
15.96760392
15.54604141
14.3868419
13.94114554
14.90260397
15.39812482
15.78270809
14.93218723
15.28718729
14.72362471
15.03572891
15.66437479
16.00458319
15.98239562
15.56822897
15.69395822
15.63479154
15.59781224
16.66281235
16.13770809
16.72937473
15.75312477
15.47947894
14.80645813
15.42031224
15.6791665
16.24124978
15.93062477
15.7087498
15.59781233
15.51645808
15.78270811
15.47947895
15.56083315
15.7087498
15.44989557
15.36114558
14.58458303
15.79749975
14.51062477
12.86874974
14.31833306
11.78895812
14.45145816
13.60833302
14.28135393
14.63635396
14.9987498
14.63635392
14.4588539
14.10385397
13.8745831
14.3848956
14.30354143
14.34052049
14.08166644
14.23697889
13.57135392
13.4234373
14.24437475
13.71927056
13.93374974
13.60093724
13.31989553
13.48999971
13.40124974
14.01510395
13.85979145
14.20739562
13.71927053
13.81541643
13.83760395
13.42343724
14.33312477
13.87458304
13.12760386
13.29031219
14.25177052
14.62895811
13.65270809
16.011979
15.50166649
14.63635384
14.67831552
14.79166639
14.64374976
14.75468719
14.96916644
15.57562482
15.6347914
14.21479138
14.92479138
15.39072895
14.55499976
15.3833331
14.89520817
14.97656227
15.10229145
16.2412499
16.63322906
15.50166651
15.82708307
15.25020809
15.08749977
14.68812474
14.56979137
14.98395814
14.31833311
14.78427058
14.64374972
15.11708304
14.66593728
14.56979142
15.16145814
15.33895817
15.08010398
15.02093721
14.97656222
15.2502081
14.97656228
15.07270806
15.11708311
15.55343731
15.11708315
14.40708307
14.99874979
15.02833318
14.41447898
13.89677061
14.82864557
14.47364563
14.96916648
15.2871873
15.40552061
14.93218723
14.75468725
14.25177057
15.42031235
15.36854145
14.90260396
15.12447893
15.05791644
14.6733331
15.04312474
13.27552065
14.18520817
15.70874981
14.87302058
14.64374978
14.31093721
14.17781227
14.98395807
14.44406229
15.29458308
14.43666639
14.66593724
14.48843728
14.65854139
14.06687475
14.92479142
14.9913539
14.45145814
15.27239567
14.94506153
14.59698905
15.05791646
14.22958302
14.23697891
14.90999978
14.43666636
14.00031226
14.98395815
14.57718719
15.0948956
14.25177062
13.80802063
14.74729145
14.42187473
13.26072895
13.94854137
14.06687473
14.08166641
14.26656225
13.83760394
12.56552058
13.52697895
13.70447893
14.01510387
13.34947893
13.7710414
13.39385384
12.98708312
13.18677075
13.33468719
12.70604143
13.1202081
13.42343722
12.69224691
[-11057] Not Enough Values For Calculation
[-11057] Not Enough Values For Calculation
[-11057] Not Enough Values For Calculation
11.66428552
12.1735414
12.04041642
11.885104
12.03302064
12.24749986
11.99604149
12.29927067
12.50635394
13.09802053
12.6838539
10.31718741
6.138541628
13.84499986
13.54177071
12.52854151
12.57291652
14.17041657
16.47052071
15.38333314
16.79593728
15.64958312
16.7515623
16.01937477
16.50010401
15.73093732
15.39812477
16.64062485
17.15833319
16.18947891
14.79166649
14.86562479
15.39812491
15.60520827
13.01915778
13.80062478
15.7769472
15.3981248
16.24124986
15.52385398
15.56822904
15.09489561
15.45729142
15.30937476
15.59041638
15.88624972
15.07270812
15.08010398
14.80645819
15.16885392
15.14666651
15.93062481
15.57562477
14.05947901
14.21479159
16.11552063
15.44249982
15.11708313
15.27979148
15.2058331
14.21479165
14.79166655
15.9084373
15.0061456
14.56979141
14.65114562
15.39072901
13.99291658
14.32572899
15.08010394
15.02093732
14.04468735
14.37749987
14.59937483
14.23697903
14.79166651
14.71770819
15.26499983
15.59781221
15.56083315
15.58302065
13.20895828
13.31249987
12.34364559
13.14979134
14.54760395
12.60989561
12.61729147
11.39697902
11.38218726
12.53593726
13.14239567
12.77260392
12.86135392
16.81072904
19.38447905
18.38604163
17.73520815
18.48958322
16.189479
13.80802072
13.29031243
13.09802068
13.45302068
14.2295831
14.29614561
15.08749975
13.85979147
14.21479147
13.75624977
14.73249981
14.64374978
15.54604152
15.50906227
15.8862498
16.5592707
15.2945831
14.79166646
15.91583322
15.55343731
15.47208316
15.7753123
15.56083314
14.42927062
14.11124981
14.78427069
15.1096873
13.84499984
14.39229142
14.27395811
12.87614565
14.39229154
14.61416654
14.84343744
15.55343731
14.7916664
15.17624978
14.11124979
14.58863137
15.56822902
14.71031231
15.5756248
15.59781233
15.17624979
14.61416643
15.12447901
14.92479141
15.66437481
15.23541654
15.81229141
15.3907289
16.07114558
19.40666651
17.16572894
16.6480206
16.24864567
16.38177065
15.58302063
15.44249981
18.43041658
16.7441665
16.74416642
15.33156235
16.6332291
16.09333311
15.47208309
15.81229148
16.1303123
15.77531232
15.92322896
15.69395824
16.03416647
14.36270801
15.56083309
16.1155206
15.57562478
15.479479
15.32416653
16.01197898
15.10229145
15.8122914
16.10812482
