0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
0.0144,-0.1626,0.3685
-0.1626,-0.1626,0.3685
